"geographicAreaM49","timePointYears","measuredItemCPC","Value_measuredElement_5113","flagObservationStatus_measuredElement_5113","flagMethod_measuredElement_5113","Value_measuredElement_5025","flagObservationStatus_measuredElement_5025","flagMethod_measuredElement_5025","Value_measuredElement_5312","flagObservationStatus_measuredElement_5312","flagMethod_measuredElement_5312","Value_measuredElement_5510","flagObservationStatus_measuredElement_5510","flagMethod_measuredElement_5510","Value_measuredElement_5327","flagObservationStatus_measuredElement_5327","flagMethod_measuredElement_5327","Value_measuredElement_5421","flagObservationStatus_measuredElement_5421","flagMethod_measuredElement_5421","Value_measuredElement_5520","flagObservationStatus_measuredElement_5520","flagMethod_measuredElement_5520","Value_measuredElement_5525","flagObservationStatus_measuredElement_5525","flagMethod_measuredElement_5525","Value_measuredElement_5016","flagObservationStatus_measuredElement_5016","flagMethod_measuredElement_5016","Value_measuredElement_5120","flagObservationStatus_measuredElement_5120","flagMethod_measuredElement_5120","Value_measuredElement_5023","flagObservationStatus_measuredElement_5023","flagMethod_measuredElement_5023","Value_measuredElement_5141","flagObservationStatus_measuredElement_5141","flagMethod_measuredElement_5141","Value_measuredElement_5600","Value_measuredElement_5800"
"51","2002","0111",NA,NA,NA,120135,"","-",119224,"","-",289170,"","-",NA,NA,NA,NA,NA,NA,20000,"","-",35000,"","-",0,"M","n",NA,NA,NA,455000,"E","f",NA,NA,NA,1540761.94377874,13823546.0434752
"51","2001","0111",NA,NA,NA,108584,"","-",108380,"","-",245579,"","-",NA,NA,NA,NA,NA,NA,20000,"","-",30000,"","-",0,"M","n",NA,NA,NA,447000,"E","f",NA,NA,NA,338507.088090194,10952721.6712562
"51","2000","0111",NA,NA,NA,106581,"","-",106440,"","-",181561,"","-",NA,NA,NA,NA,NA,NA,78000,"","-",20000,"","-",0,"M","n",NA,NA,NA,435000,"E","f",NA,NA,NA,2123263.71728756,13959244.3070097
"51","1999","0111",NA,NA,NA,112400,"","-",109950,"","-",219200,"","-",NA,NA,NA,1.993633,"","i",55000,"T","-",25000,"","-",0,"M","n",NA,NA,NA,440000,"E","f",NA,NA,NA,1484258.26984815,30052739.1097405
"51","1998","0111",NA,NA,NA,124200,"","-",118300,"","-",244300,"","-",NA,NA,NA,NA,NA,NA,58000,"T","-",27000,"T","-",0,"M","n",NA,NA,NA,356000,"E","f",NA,NA,NA,1170343.71135283,21462378.4180417
"51","1997","0111",NA,NA,NA,113500,"","-",108000,"","-",183700,"","-",NA,NA,NA,NA,NA,NA,31540,"T","-",25000,"E","f",0,"M","n",NA,NA,NA,330000,"E","f",NA,NA,NA,2732953.07069862,17889867.18267
"51","1996","0111",NA,NA,NA,92178,"","-",85450,"","-",201400,"","-",NA,NA,NA,NA,NA,NA,10000,"","-",27400,"","-",0,"M","n",NA,NA,NA,320000,"E","f",NA,NA,NA,2405369.74866426,38086760.6283752
"36","2011","0111",NA,NA,NA,13501781,"","-",13501781,"","-",27410076,"","-",NA,NA,NA,NA,NA,NA,2455000,"","-",662000,"","-",NA,NA,NA,NA,NA,NA,2510000,"","-",NA,NA,NA,323639.713631448,25033945.4747506
"36","2010","0111",NA,NA,NA,13800000,"E","f",13507000,"","-",22138000,"","-",NA,NA,NA,NA,NA,NA,3764000,"","-",695000,"","-",NA,NA,NA,NA,NA,NA,2490000,"","-",NA,NA,NA,1468040.95860071,23357613.4664025
"36","2009","0111",NA,NA,NA,1.4e+07,"E","f",13788000,"","-",21656000,"","-",NA,NA,NA,NA,NA,NA,1940000,"","-",675000,"","-",NA,NA,NA,NA,NA,NA,2500000,"","-",NA,NA,NA,242241.166058319,6291322.3392106
"36","2008","0111",NA,NA,NA,14100000,"E","f",13530196,"","-",21420176,"","-",NA,NA,NA,NA,NA,NA,4134000,"","-",694000,"","-",NA,NA,NA,NA,NA,NA,2470000,"","-",NA,NA,NA,1233557.95797136,20412198.8284648
"36","2007","0111",NA,NA,NA,1.3e+07,"E","f",12578309,"","-",13569378,"","-",NA,NA,NA,NA,NA,NA,3498000,"","-",677000,"","-",NA,NA,NA,NA,NA,NA,2337000,"","-",NA,NA,NA,242426.022656952,31452116.328042
"36","2006","0111",NA,NA,NA,12300000,"E","f",11797888,"","-",10821628,"","-",NA,NA,NA,NA,NA,NA,4501000,"","-",629000,"","-",NA,NA,NA,NA,NA,NA,2287000,"","-",NA,NA,NA,967271.699015127,20285236.9861217
"36","2005","0111",NA,NA,NA,1.3e+07,"E","f",12456000,"","-",25173000,"","-",NA,NA,NA,NA,NA,NA,3788000,"","-",590000,"","-",NA,NA,NA,NA,NA,NA,2361000,"","-",NA,NA,NA,1397981.73658386,2932094.36541795
"36","2004","0111",NA,NA,NA,1.4e+07,"E","f",13399397,"","-",21905112,"","-",NA,NA,NA,NA,NA,NA,3060000,"","-",622000,"","-",NA,NA,NA,NA,NA,NA,2342000,"","-",NA,NA,NA,348279.927118559,11052219.6246342
"36","2003","0111",NA,NA,NA,13500000,"E","f",13067000,"T","-",26132000,"","-",NA,NA,NA,NA,NA,NA,2550000,"","-",670000,"","-",NA,NA,NA,NA,NA,NA,2518000,"","-",NA,NA,NA,170236.786096922,2526422.88752752
"36","2002","0111",NA,NA,NA,11500000,"E","f",11170000,"","-",10132000,"","-",NA,NA,NA,NA,NA,NA,2700000,"","-",558000,"","-",NA,NA,NA,NA,NA,NA,2418000,"","-",NA,NA,NA,827685.330222035,4850528.48714898
"36","2001","0111",NA,NA,NA,1.2e+07,"E","f",11529000,"","-",24299000,"","-",NA,NA,NA,NA,NA,NA,2100000,"","-",503000,"","-",NA,NA,NA,NA,NA,NA,2208000,"","-",NA,NA,NA,1749617.89087925,3063619.89125714
"36","2000","0111",NA,NA,NA,12600000,"E","f",12141000,"","-",22108000,"","-",NA,NA,NA,NA,NA,NA,2e+06,"","-",519000,"","-",NA,NA,NA,NA,NA,NA,2185000,"","-",NA,NA,NA,305870.116593705,3615305.96793886
"36","1999","0111",NA,NA,NA,12800000,"E","f",12338000,"","-",24757000,"","-",NA,NA,NA,2.006565,"","i",1930000,"","-",546000,"","-",NA,NA,NA,NA,NA,NA,2159000,"","-",NA,NA,NA,111208.689411203,23188277.6927294
"36","1998","0111",NA,NA,NA,1.2e+07,"E","f",11543000,"","-",22108000,"","-",NA,NA,NA,NA,NA,NA,1641000,"","-",548000,"","-",NA,NA,NA,NA,NA,NA,2117000,"","-",NA,NA,NA,1487293.09790571,815697.419626177
"36","1997","0111",NA,NA,NA,11500000,"E","f",10441000,"","-",19224000,"","-",NA,NA,NA,NA,NA,NA,1385000,"","-",519000,"","-",NA,NA,NA,NA,NA,NA,2174000,"","-",NA,NA,NA,557196.721885621,480661.748655068
"36","1996","0111",NA,NA,NA,11337000,"","-",10936000,"","-",23702000,"","-",NA,NA,NA,NA,NA,NA,904000,"","-",486000,"","-",NA,NA,NA,NA,NA,NA,2122000,"","-",NA,NA,NA,2190515.33114251,8592011.12716059
"40","2011","0111",0,"M","n",NA,NA,NA,304334,"","-",1781837,"","-",NA,NA,NA,NA,NA,NA,576727,"","-",55757,"","-",28877,"","-",NA,NA,NA,675497,"","-",NA,NA,NA,2280386.98635629,9012314.52874318
"40","2010","0111",0,"M","n",NA,NA,NA,302852,"","-",1517805,"","-",NA,NA,NA,NA,NA,NA,418832,"","-",55086,"","-",22210,"","-",NA,NA,NA,668775,"","-",NA,NA,NA,537639.015958652,10068887.5358865
"40","2009","0111",0,"M","n",NA,NA,NA,309034,"","-",1523368,"","-",NA,NA,NA,NA,NA,NA,386934,"","-",54864,"","-",21663,"","-",NA,NA,NA,666993,"","-",NA,NA,NA,465348.953909629,10183657.3779792
"40","2008","0111",250000,"E","f",NA,NA,NA,296775,"","-",1689688,"","-",NA,NA,NA,NA,NA,NA,471322,"","-",55963,"","-",24579,"","-",NA,NA,NA,668617,"","-",NA,NA,NA,699244.18409973,9301340.33945227
"40","2007","0111",0,"M","n",NA,NA,NA,292976,"","-",1399341,"","-",NA,NA,NA,NA,NA,NA,330251,"","-",53777,"","-",18728,"","-",NA,NA,NA,653152,"","-",NA,NA,NA,2757491.96707342,169132.654636138
"40","2006","0111",0,"M","n",NA,NA,NA,284577,"","-",1396300,"","-",NA,NA,NA,NA,NA,NA,477668,"","-",53044,"","-",22096,"","-",NA,NA,NA,643436,"","-",NA,NA,NA,1459241.56101184,23038831.9949073
"40","2005","0111",261315,"","-",NA,NA,NA,288960,"","-",1453072,"","-",NA,NA,NA,NA,NA,NA,395197,"","-",51542,"","-",19622,"","-",NA,NA,NA,640314,"","-",NA,NA,NA,531635.516562072,26326447.6321584
"40","2004","0111",169517,"","-",NA,NA,NA,290174,"","-",1718820,"","-",NA,NA,NA,NA,NA,NA,453697,"","-",52322,"","-",24252,"","-",NA,NA,NA,611305,"","-",NA,NA,NA,532348.377888483,22098954.1092007
"40","2003","0111",204982,"","-",NA,NA,NA,272001,"","-",1191380,"","-",NA,NA,NA,NA,NA,NA,278647,"","-",52584,"","-",20397,"","-",NA,NA,NA,607336,"","-",NA,NA,NA,1076549.55694777,30862453.5464967
"40","2002","0111",0,"M","n",NA,NA,NA,288764,"","-",1434210,"","-",NA,NA,NA,NA,NA,NA,371017,"","-",49295,"","-",19751,"","-",NA,NA,NA,596740,"","-",NA,NA,NA,810033.105878318,37914694.1684178
"40","2001","0111",0,"M","n",NA,NA,NA,287777,"","-",1508283,"","-",NA,NA,NA,NA,NA,NA,413281,"","-",52229,"","-",19093,"","-",NA,NA,NA,572309,"","-",NA,NA,NA,471902.823717987,11981383.3495787
"40","2000","0111",0,"M","n",NA,NA,NA,293806,"","-",1312962,"","-",NA,NA,NA,NA,NA,NA,359837,"","-",51155,"","-",17817,"","-",NA,NA,NA,584096,"","-",NA,NA,NA,1065564.96180355,6952526.77132267
"40","1999","0111",195286,"T","-",NA,NA,NA,260579,"","-",1416200,"","-",NA,NA,NA,5.43482,"","i",391782,"","-",52174,"","-",16882,"","-",NA,NA,NA,562522,"","-",NA,NA,NA,538975.906456235,16390204.0199103
"40","1998","0111",222203,"","-",NA,NA,NA,264405,"","-",1341820,"","-",NA,NA,NA,NA,NA,NA,382925,"","-",47304,"","-",20353,"","-",NA,NA,NA,587426,"","-",NA,NA,NA,1052678.81795187,2796137.35726726
"40","1997","0111",187191,"","-",NA,NA,NA,259832,"","-",1352281,"","-",NA,NA,NA,NA,NA,NA,409236,"","-",47926,"","-",22146,"","-",NA,NA,NA,471536,"","-",NA,NA,NA,998375.568916418,7250855.20890122
"40","1996","0111",131355,"","-",NA,NA,NA,247602,"","-",1239723,"","-",NA,NA,NA,NA,NA,NA,390572,"","-",47017,"","-",23217,"","-",NA,NA,NA,533428,"","-",NA,NA,NA,281038.755769575,10769151.8088057
"31","2011","0111",NA,NA,NA,NA,NA,NA,654078,"","-",1594394,"","-",NA,NA,NA,NA,NA,NA,382140,"","-",151678,"","-",20910,"T","-",NA,NA,NA,1763000,"E","f",NA,NA,NA,406124.314930954,1146918.20550119
"31","2010","0111",NA,NA,NA,NA,NA,NA,656480,"","-",1272340,"","-",NA,NA,NA,NA,NA,NA,422371,"","-",144682,"","-",20931,"T","-",NA,NA,NA,2037000,"E","f",NA,NA,NA,288435.084516411,17433416.2180104
"31","2009","0111",NA,NA,NA,NA,NA,NA,807900,"","-",2096203,"","-",NA,NA,NA,NA,NA,NA,521623,"","-",146326,"","-",23410,"T","-",NA,NA,NA,2126000,"E","f",NA,NA,NA,651325.895481224,4051721.77940769
"31","2008","0111",NA,NA,NA,NA,NA,NA,603935,"","-",1645790,"","-",NA,NA,NA,NA,NA,NA,387847,"","-",178784,"","-",20639.7,"T","-",NA,NA,NA,2010000,"E","f",NA,NA,NA,1154629.63748903,2983634.87315522
"31","2007","0111",NA,NA,NA,NA,NA,NA,488542,"","-",1305458,"","-",NA,NA,NA,NA,NA,NA,387348,"","-",132616,"","-",22100,"T","-",NA,NA,NA,2172000,"E","f",NA,NA,NA,45617.3018669408,18191685.314056
"31","2006","0111",NA,NA,NA,NA,NA,NA,560575,"","-",1460303,"","-",NA,NA,NA,NA,NA,NA,175236,"","-",123300,"","-",24700,"","-",NA,NA,NA,1856000,"E","f",NA,NA,NA,2551211.6131904,14028807.0465923
"31","2005","0111",NA,NA,NA,NA,NA,NA,591452,"","-",1527026,"","-",NA,NA,NA,NA,NA,NA,183200,"","-",163400,"","-",24400,"","-",NA,NA,NA,1715000,"E","f",NA,NA,NA,1262148.79220968,23456366.0040049
"31","2004","0111",NA,NA,NA,NA,NA,NA,610919,"","-",1573006,"","-",NA,NA,NA,NA,NA,NA,188800,"","-",168300,"","-",38400,"","-",NA,NA,NA,1663000,"E","f",NA,NA,NA,154342.701918145,240902.435604272
"31","2003","0111",NA,NA,NA,NA,NA,NA,589700,"","-",1509560,"","-",NA,NA,NA,NA,NA,NA,163200,"","-",140800,"","-",22700,"","-",NA,NA,NA,1602000,"E","f",NA,NA,NA,1031102.19965712,18390529.0269493
"31","2002","0111",NA,NA,NA,NA,NA,NA,650372,"","-",1692818,"","-",NA,NA,NA,NA,NA,NA,159125,"","-",146600,"","-",21600,"","-",NA,NA,NA,1570000,"E","f",NA,NA,NA,2348268.33130973,13628448.9183291
"31","2001","0111",NA,NA,NA,NA,NA,NA,571500,"","-",1493741,"","-",NA,NA,NA,NA,NA,NA,141009,"","-",142446,"","-",20400,"","-",NA,NA,NA,1535000,"E","f",NA,NA,NA,466798.59381076,24615617.2363916
"31","2000","0111",NA,NA,NA,NA,NA,NA,495330,"","-",1150281,"","-",NA,NA,NA,NA,NA,NA,55179,"","-",127281,"","-",11800,"","-",NA,NA,NA,1406000,"E","f",NA,NA,NA,1992469.17191009,6963611.44500566
"31","1999","0111",NA,NA,NA,NA,NA,NA,423220,"","-",846030,"","-",NA,NA,NA,1.999031,"","i",25400,"","-",99400,"","-",5300,"","-",NA,NA,NA,1231000,"E","f",NA,NA,NA,335898.954486057,6910956.57782166
"31","1998","0111",NA,NA,NA,NA,NA,NA,514487,"","-",798262,"","-",NA,NA,NA,NA,NA,NA,0,"M","u",84100,"","-",5000,"","-",NA,NA,NA,1170000,"E","f",NA,NA,NA,580888.966975976,2453115.06255453
"31","1997","0111",NA,NA,NA,NA,NA,NA,538310,"","-",935186,"","-",NA,NA,NA,NA,NA,NA,0,"M","u",90000,"E","f",9000,"E","f",NA,NA,NA,949000,"E","f",NA,NA,NA,195023.637860737,9598196.3283624
"31","1996","0111",NA,NA,NA,NA,NA,NA,461373,"","-",758861,"","-",NA,NA,NA,NA,NA,NA,0,"M","u",95000,"E","f",8000,"E","f",NA,NA,NA,893000,"E","f",NA,NA,NA,1299271.94514511,19165066.891517
"44","2011","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,1400615.374923,8573468.58590862
"44","2010","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,278246.296250076,2612438.73135947
"44","2009","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,488433.066602762,17064018.7793029
"44","2008","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,1184411.5218101,20403612.4990889
"44","2007","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,790083.106473603,7379987.61610799
"44","2006","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,140319.014191116,23343371.6425568
"44","2005","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,290552.075633857,685833.294071236
"44","2004","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"E","f",NA,NA,NA,661735.74741777,1161898.06311106
"44","2003","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,"E","f",NA,NA,NA,939072.403901674,4771301.59742057
"44","2002","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,471966.936065527,1640970.77017795
"44","2001","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,690342.63862588,14394665.5398883
"44","2000","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,178903.71716956,5639661.43913834
"44","1999","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,1330600.89251666,25350207.0219649
"44","1998","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,399889.167349867,10820635.424271
"44","1997","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,1249934.35707339,14694317.1886714
"44","1996","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,35081.73897163,21579095.087286
"50","2011","0111",NA,NA,NA,NA,NA,NA,373708,"","-",972085,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700000,"E","f",NA,NA,NA,231190.865846588,18064802.5362554
"50","2010","0111",NA,NA,NA,NA,NA,NA,376256,"","-",901490,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600000,"E","f",NA,NA,NA,382738.714470877,15423790.0538536
"50","2009","0111",NA,NA,NA,NA,NA,NA,394612,"","-",849046,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500000,"E","f",NA,NA,NA,332460.481507023,34888672.8403483
"50","2008","0111",NA,NA,NA,NA,NA,NA,388000,"","-",844000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400000,"E","f",NA,NA,NA,1077636.75048777,20688560.7461123
"50","2007","0111",NA,NA,NA,NA,NA,NA,399000,"","-",737000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2363000,"","-",NA,NA,NA,5322.92295761147,5006373.24548461
"50","2006","0111",NA,NA,NA,NA,NA,NA,479000,"","-",735000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2692000,"","-",NA,NA,NA,127382.114313687,5051777.90085998
"50","2005","0111",NA,NA,NA,NA,NA,NA,558413,"","-",975985,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2954000,"","-",NA,NA,NA,980523.584337345,13097019.2531924
"50","2004","0111",NA,NA,NA,NA,NA,NA,641875,"","-",1253380,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126000,"","-",NA,NA,NA,2420400.62182505,8540794.35219434
"50","2003","0111",NA,NA,NA,NA,NA,NA,706475,"","-",1506710,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3002000,"","-",NA,NA,NA,315545.065980487,18261516.069751
"50","2002","0111",NA,NA,NA,NA,NA,NA,742000,"","-",1606000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3109000,"","-",NA,NA,NA,1627781.72010529,29692178.428932
"50","2001","0111",NA,NA,NA,NA,NA,NA,773000,"","-",1673000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2499000,"","-",NA,NA,NA,1619447.81018869,16039731.536788
"50","2000","0111",NA,NA,NA,NA,NA,NA,832447,"","-",1840000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3120000,"","-",NA,NA,NA,516738.747317874,13504733.7151489
"50","1999","0111",NA,NA,NA,NA,NA,NA,882224,"","-",1908000,"","-",NA,NA,NA,2.162716,"","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3867000,"","-",NA,NA,NA,1247707.27652196,19799203.5291806
"50","1998","0111",NA,NA,NA,NA,NA,NA,804523,"","-",1802815,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2803000,"","-",NA,NA,NA,1399354.88956166,12387603.9292572
"50","1997","0111",NA,NA,NA,NA,NA,NA,707802,"","-",1454100,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3069000,"","-",NA,NA,NA,257384.948085615,1951532.96259968
"50","1996","0111",NA,NA,NA,NA,NA,NA,701000,"","-",1369130,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460000,"","-",NA,NA,NA,235080.329649416,19925389.2710669
"52","2011","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18100,"E","f",NA,NA,NA,441812.405203582,21193336.076943
"52","2010","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,"E","f",NA,NA,NA,983509.241790782,9427190.07748752
"52","2009","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,"E","f",NA,NA,NA,1145827.43358964,23962807.6095954
"52","2008","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000,"E","f",NA,NA,NA,621915.555699821,25082137.8416595
"52","2007","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000,"E","f",NA,NA,NA,633451.217470419,3247495.68391384
"52","2006","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17300,"E","f",NA,NA,NA,622142.502371036,10663728.0984213
"52","2005","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,"E","f",NA,NA,NA,2083852.82934867,14777528.3554902
"52","2004","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26660,"E","f",NA,NA,NA,168894.357262114,3399938.17781873
"52","2003","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,"E","f",NA,NA,NA,1232150.38882326,18462612.8252622
"52","2002","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24000,"E","f",NA,NA,NA,202473.297600646,18236329.7513702
"52","2001","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19300,"E","f",NA,NA,NA,795022.771017561,18033474.2440129
"52","2000","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,"E","f",NA,NA,NA,136566.206072495,44641870.9023815
"52","1999","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,"E","f",NA,NA,NA,698958.443924603,22481542.0454524
"52","1998","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25300,"E","f",NA,NA,NA,211299.143565829,4715832.10152926
"52","1997","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300,"E","f",NA,NA,NA,1658952.2399163,22030846.1344521
"52","1996","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,"E","f",NA,NA,NA,614962.89382469,19255752.0903903
"112","2011","0111",NA,NA,NA,NA,NA,NA,644463,"","-",2132369,"","-",NA,NA,NA,NA,NA,NA,1180000,"E","f",135500,"T","-",NA,NA,NA,NA,NA,NA,750000,"E","f",NA,NA,NA,482287.642563299,845226.060431818
"112","2010","0111",NA,NA,NA,NA,NA,NA,602788,"","-",1739110,"","-",NA,NA,NA,NA,NA,NA,9e+05,"E","f",118000,"T","-",NA,NA,NA,NA,NA,NA,650000,"E","f",NA,NA,NA,850388.296833544,2424317.56619591
"112","2009","0111",NA,NA,NA,NA,NA,NA,558604,"","-",1979000,"","-",NA,NA,NA,NA,NA,NA,1250000,"E","f",108000,"T","-",NA,NA,NA,NA,NA,NA,516000,"E","f",NA,NA,NA,1111442.91961042,19251468.7284471
